primary_key,age,income,years_experience,target
2eeccb59-e301-4505-bf71-986c84fdd06e,56.0,70794.0,12.0,0.0
3b306f65-c359-4060-a95a-764c81eb6e02,46.0,109459.0,0.0,0.0
0bd40acd-3a2e-4601-aa72-693b91b8d296,32.0,147932.0,13.0,0.0
3d11bc3a-f3d9-4511-ae96-d49735af13d5,25.0,80192.0,28.0,1.0
65877fd4-7080-465c-b32a-1e562774c9cd,38.0,57703.0,2.0,0.0
655cde2b-379d-4645-b1a6-1867f3145c8c,56.0,114193.0,23.0,1.0
cde2fd3c-7898-4de1-9e87-859fd2121953,36.0,99165.0,0.0,0.0
130d049f-a1cc-4fd6-9b44-26f0b4a593bd,40.0,97650.0,9.0,0.0
2954fdbb-de34-4806-bf0e-b481c9350dcc,28.0,86516.0,12.0,0.0
525664d6-449f-4f45-bff9-3bc1f92d58b5,28.0,129981.0,35.0,1.0
959e5456-3ba5-417b-ac3d-bddf2656a1fd,41.0,131398.0,8.0,0.0
d2ad637f-d883-4876-96f6-87df5eb1fb6d,53.0,121110.0,13.0,0.0
37e7defb-7da1-434c-aee6-aa315f8bf8fd,57.0,127885.0,35.0,1.0
ebbae838-d03d-4fc2-a4dc-d11f6e0cea10,41.0,52257.0,9.0,0.0
65aaada0-3024-454b-864f-7bee4cc820d3,20.0,130588.0,39.0,0.0
aab63cba-e244-4096-92a8-a29795176485,39.0,133356.0,22.0,0.0
34c59ac6-117c-4065-bef0-6636820bd875,19.0,113509.0,34.0,1.0
7f79d368-5d59-4066-827b-a687663ece38,41.0,121273.0,6.0,0.0
a610d743-8d4a-4c43-a09c-ed6488b738fb,47.0,81672.0,34.0,0.0
1b27fe5c-8e22-40fb-ba2b-01121a572c5d,55.0,93308.0,1.0,1.0
15cee924-9ed8-4f73-8957-cd830fe0f005,19.0,107583.0,14.0,1.0
0b43770e-c510-4aaf-9b3d-f2a8b121876a,38.0,149336.0,8.0,0.0
86ccee41-42eb-4aae-a232-c454b9359d69,50.0,52113.0,16.0,0.0
3120c116-806c-4ae2-bbdd-6f7ed8dcaa3b,29.0,30694.0,38.0,0.0
6f4b244c-89ff-48fd-a117-56b24e73f5cb,39.0,45588.0,17.0,0.0
c95d784b-962e-419e-8433-fc7bddbfa71a,42.0,91756.0,14.0,1.0
8474b3b3-a52f-4ebf-9a7d-2597ffe12833,44.0,94085.0,17.0,1.0
eaa4cddf-8a3b-4797-a6db-7069ecd24ca9,59.0,141359.0,23.0,1.0
bebd6bb4-88c3-4601-bbe6-8b873131a157,45.0,144384.0,22.0,0.0
43f314f3-a9dd-4444-a51c-52059cfb347f,33.0,91142.0,11.0,1.0
41f3d564-a1ee-495e-a2c9-9ad76dae735d,32.0,94373.0,22.0,1.0
8dd5e884-fc62-40f5-8cb5-f25bf30b1a27,20.0,115603.0,20.0,0.0
f7277b11-e060-4c4c-917d-25a726f9c6ac,54.0,36704.0,25.0,0.0
832d8725-d284-4f14-b7cd-1777f4d9d6c9,24.0,70136.0,7.0,0.0
c035e5d3-42c1-4b63-842a-a64daf6d9514,38.0,97507.0,29.0,0.0
e852d24a-2912-4b60-b343-441024c85636,26.0,77361.0,33.0,0.0
ef696307-6ae5-4bf7-9e6a-a69206a3f8e8,56.0,88847.0,1.0,0.0
4ad587e3-d11d-4c7b-a02b-b8db62ba4805,35.0,136359.0,4.0,1.0
0997d480-a33b-44be-add3-3e71bf2ef840,21.0,41441.0,30.0,0.0
7cc6074f-0aeb-4fde-a6d7-f22c868c40ea,42.0,127012.0,32.0,0.0
ef544092-2262-46d8-be74-f631918f44de,31.0,148906.0,3.0,1.0
e11715da-0316-4988-8894-6c328f889438,26.0,44677.0,5.0,1.0
3cf759cd-1427-41b6-909d-dd7c51267760,43.0,57818.0,22.0,1.0
8ac9a370-7f4d-4f50-b626-6999c95eda9a,19.0,31868.0,18.0,1.0
e6e2db54-f6fe-4fd3-ae5a-9efac3ce1c00,37.0,113591.0,7.0,1.0
4a52e351-c5c7-4072-8f80-d2f9575cb951,45.0,97264.0,38.0,0.0
ca16464f-9c15-4bb0-917a-fc7fa183f3e3,24.0,103168.0,12.0,0.0
a5c10e0d-4847-4535-a2a9-afe506cce579,25.0,42043.0,0.0,1.0
fbdc9396-b416-418a-a032-872f6e4e5517,52.0,101939.0,5.0,1.0
b3ce2c81-39e8-433b-af34-629cfe18ec5d,31.0,45732.0,6.0,1.0
9d790c4d-5045-47b5-8642-225533cdcd09,34.0,85244.0,26.0,1.0
a60b81f5-97e4-4a5e-a27a-d3e3bfc3cf6c,53.0,48526.0,14.0,0.0
12e2c17e-2760-4f54-91c2-c53c0af11cc8,57.0,39340.0,33.0,1.0
