primary_key,age,income,years_experience,target
886c7c3a-8c89-4d99-ab2c-b6204b4607f2,56.0,70794.0,12.0,0.0
ed7b562a-2074-49dc-b799-74bd56694da3,46.0,109459.0,0.0,0.0
03d823b8-3ca4-47a4-ad55-4bb2cd8ae550,32.0,147932.0,13.0,0.0
5b8303c7-02f9-4aee-8a2c-9c25589cf92a,25.0,80192.0,28.0,1.0
b1fc05fd-cc6e-4399-9453-413a127fc6cd,38.0,57703.0,2.0,0.0
eb3dbb63-d6f7-449e-92ef-fbbd1736ba4d,56.0,114193.0,23.0,1.0
ad3a5d4c-da90-4cc3-aecf-5ebc9ff024cd,36.0,99165.0,0.0,0.0
12247409-41ed-4653-8656-9e1a7d62057c,40.0,97650.0,9.0,0.0
181d9a3a-0deb-4b3c-93f7-54c4fa3f2afb,28.0,86516.0,12.0,0.0
8fc46f1b-4394-47f6-9b1c-3bcc958e8880,28.0,129981.0,35.0,1.0
5d172ba9-0a14-4c8a-b831-c60c1b2bebb4,41.0,131398.0,8.0,0.0
1ad6db32-846c-45d9-a27b-c3c1457b34ba,53.0,121110.0,13.0,0.0
4f8c4b14-fe8e-4d3b-8d5c-9b187b7af0ab,57.0,127885.0,35.0,1.0
0a922eb1-ab9a-4add-a0c2-d735a2fbf01e,41.0,52257.0,9.0,0.0
fa9bde75-5533-4999-9f89-adee2a853eb9,20.0,130588.0,39.0,0.0
8e4b5742-19e5-4875-b9dc-9519577c2571,39.0,133356.0,22.0,0.0
6f0e5ac5-2bae-4b27-b0b6-0807c746ca14,19.0,113509.0,34.0,1.0
09b31f9c-50ad-4364-9c0b-0d4400112e33,41.0,121273.0,6.0,0.0
283ef46f-48cf-4036-8be7-fe200eace691,47.0,81672.0,34.0,0.0
9ecaef32-ff79-4c1e-ae31-31c845ca7862,55.0,93308.0,1.0,1.0
f6925435-c812-40be-a518-2991f7345272,19.0,107583.0,14.0,1.0
7a47ea27-4c38-4dad-b35e-6ab007177abb,38.0,149336.0,8.0,0.0
1f85f06a-a64c-4709-b7a6-78e898dfc2a3,50.0,52113.0,16.0,0.0
2f2b7043-7e43-454d-babe-82b9a32611d7,29.0,30694.0,38.0,0.0
3ddf658e-f292-4805-9748-f658b593259a,39.0,45588.0,17.0,0.0
70198f82-b9cb-4f95-a803-2c0c2eeaaf00,42.0,91756.0,14.0,1.0
4da1249d-54aa-47da-b57e-20da69e4452a,44.0,94085.0,17.0,1.0
1da8c172-5291-413b-8abf-95d9cdd1c0d8,59.0,141359.0,23.0,1.0
eeeaa789-59dc-4dd6-a8c4-2e1c4fd13b38,45.0,144384.0,22.0,0.0
b9abd7f8-a445-4da3-b3c4-2c2a47bf1479,33.0,91142.0,11.0,1.0
87fbf6dc-dd15-4d50-8a67-508c487d0a3c,32.0,94373.0,22.0,1.0
17377484-e701-4687-8ec3-484fa9a65c8f,20.0,115603.0,20.0,0.0
66c19cc5-932e-4099-a02c-1f89e82e5709,54.0,36704.0,25.0,0.0
b8887c2e-847c-4591-8db5-582ecedbd04d,24.0,70136.0,7.0,0.0
73fbdf5d-507f-42c9-b498-bff0178688b7,38.0,97507.0,29.0,0.0
c4250b29-6023-47f5-a050-2eb479c209cf,26.0,77361.0,33.0,0.0
dd4a8f58-d0d0-4d6e-8ba5-f0952cd78cf7,56.0,88847.0,1.0,0.0
b7df83b7-8750-409f-b2e4-edd78db35f37,35.0,136359.0,4.0,1.0
8bf903d9-bcc2-448a-bbc2-917157a9eb18,21.0,41441.0,30.0,0.0
76849e5a-5f24-43d5-a370-44dfd3c7cbe9,42.0,127012.0,32.0,0.0
a6b25c95-9243-493d-8b4c-0a8fa32ac291,31.0,148906.0,3.0,1.0
981267b3-ca2a-4bb6-b672-55bb9c1a39cf,26.0,44677.0,5.0,1.0
aec76292-3a06-40e9-8f78-061c54e46551,43.0,57818.0,22.0,1.0
88bccb3f-949e-4a7b-87b5-d2411220f34f,19.0,31868.0,18.0,1.0
43293260-ff17-46e1-a585-72c1e2061a3f,37.0,113591.0,7.0,1.0
f55bc323-9ed6-4704-afb6-d1dfabe1b917,45.0,97264.0,38.0,0.0
72e68dc2-cfca-4241-a91a-43cbe63369cb,24.0,103168.0,12.0,0.0
19e74517-c151-4ea1-854d-3eb20ab9c585,25.0,42043.0,0.0,1.0
edb40cae-40f6-4185-8e21-78e132f145b4,52.0,101939.0,5.0,1.0
965b48c9-688d-451d-b1b1-b13bc99ff17a,31.0,45732.0,6.0,1.0
891fd0eb-e94d-4057-891b-96a9214752e8,34.0,85244.0,26.0,1.0
f32c6c9f-0cfa-4651-a888-4f07e8bbe69c,53.0,48526.0,14.0,0.0
33e5dccc-2ae1-425d-ae0d-d9428170a869,57.0,39340.0,33.0,1.0
cf2c734f-5ff8-4b1e-992a-0738a771e8ec,21.0,134488.0,22.0,1.0
ab44bcd5-9801-4f59-b164-3860cc1cb37f,19.0,52394.0,23.0,0.0
4235f518-ccff-44ce-bb09-830b91339be6,23.0,128557.0,14.0,0.0
73ef4c32-a90e-43a7-9b32-a94b30a82a5d,59.0,34102.0,34.0,0.0
c5ed93f2-85d9-4d6b-ae49-e6af66d36e3e,21.0,131846.0,3.0,1.0
81ed30f3-5545-4fac-a265-f1aae58b9bdc,46.0,49159.0,36.0,1.0
d8225742-a858-4490-9cbc-2ec580d9ba87,35.0,95092.0,16.0,0.0
3a8be4f6-6dea-4602-bdbb-a48b80e437dd,43.0,36212.0,30.0,1.0
15b25b44-088a-4b2f-ac32-8c8aefe03cfb,51.0,127360.0,37.0,1.0
00efc1ab-4ec4-48c8-96ff-e1c01a3102dc,27.0,67405.0,9.0,0.0
dfb1d649-7dff-4059-94f9-cdb8121142fa,53.0,107061.0,26.0,0.0
ae49636a-4fb3-478f-bc52-6f89de8593b8,31.0,124296.0,5.0,0.0
90e942de-b2a9-4874-8348-16da93edd49e,48.0,85186.0,5.0,1.0
fe34a890-a3c3-4bac-9fc2-d828e44b70b5,32.0,74239.0,14.0,0.0
