primary_key,age,income,years_experience,target
d11cefd8-46e1-49ca-a4ed-10423e9ddee2,56.0,70794.0,12.0,0.0
005ebaf0-68fa-4865-a910-a579be9642eb,46.0,109459.0,0.0,0.0
d701ec8c-764c-4d97-a9d5-95db59bccd2a,32.0,147932.0,13.0,0.0
d58213c0-c33e-42ec-9b56-18cbfc6046ff,25.0,80192.0,28.0,1.0
c3452ed9-d4be-471a-bed6-d142a1a1e373,38.0,57703.0,2.0,0.0
34bd37f7-c158-4716-aac8-a2e9791ae315,56.0,114193.0,23.0,1.0
72a66c84-3089-45cf-9f4a-63a108e87ad4,36.0,99165.0,0.0,0.0
96b8e94f-27b4-4623-848b-6347c6c064bb,40.0,97650.0,9.0,0.0
a577c3ba-8d98-42f3-a3af-8eb4b0f679cc,28.0,86516.0,12.0,0.0
27f5982c-97bb-43be-98e9-a446f22958ed,28.0,129981.0,35.0,1.0
2c2bdf39-f094-4811-b2e8-a2ed43c2c267,41.0,131398.0,8.0,0.0
cf156b43-ab9a-4566-bc26-1de2ce5ac360,53.0,121110.0,13.0,0.0
4b571f5d-c089-4d34-ad27-f2b44688cb1b,57.0,127885.0,35.0,1.0
48cf335a-c833-48a7-bef4-df0612ee9383,41.0,52257.0,9.0,0.0
a6905ba1-796d-4d21-9e10-3f7ce8db4261,20.0,130588.0,39.0,0.0
18e6c3b6-4bc4-4323-a04f-945e7de0cda9,39.0,133356.0,22.0,0.0
668463f0-f4ab-4514-8315-7f58e73841f9,19.0,113509.0,34.0,1.0
06b496b7-2f5f-40e0-8480-e13b90365f28,41.0,121273.0,6.0,0.0
5f4a86ad-fd61-4e33-82fc-a18d21977b94,47.0,81672.0,34.0,0.0
2df75aff-247b-4f2f-9901-e409f8925098,55.0,93308.0,1.0,1.0
1e2349a9-61cb-4f06-9ccb-268d847fb876,19.0,107583.0,14.0,1.0
c7132885-9ec2-4a32-b924-38ffe4d9cb83,38.0,149336.0,8.0,0.0
3522fc91-e294-4ae1-8f53-f4faa07cada2,50.0,52113.0,16.0,0.0
430f0411-0605-4ceb-ad29-e21864657897,29.0,30694.0,38.0,0.0
4bf80376-6309-41bc-8422-b3f84f30ffec,39.0,45588.0,17.0,0.0
16fce3d5-1560-401b-b0c8-010dd33f22ae,42.0,91756.0,14.0,1.0
6b1e6f4e-8794-4f72-aba5-40fab57a50ed,44.0,94085.0,17.0,1.0
09c05b26-8a58-4159-91e0-58355135701f,59.0,141359.0,23.0,1.0
e6fbd7fd-09e1-475d-a4bf-7857c743ebd2,45.0,144384.0,22.0,0.0
78d2bc9d-7d4d-49c6-b2ff-bc329a520f54,33.0,91142.0,11.0,1.0
c3cfb6c4-236e-4395-a462-42618e2b3281,32.0,94373.0,22.0,1.0
a066ef17-3cf1-4a0e-80e3-023ed480c98a,20.0,115603.0,20.0,0.0
7189ee2f-36a4-45b1-bb68-d38c3d9343eb,54.0,36704.0,25.0,0.0
3d421c16-4383-4c03-8eb9-16d483a62ea8,24.0,70136.0,7.0,0.0
730e5093-41a4-4573-a6f6-af19c0a13b4d,38.0,97507.0,29.0,0.0
5bd6a8e2-5af7-4393-9f5c-50071abe65ea,26.0,77361.0,33.0,0.0
d9942bc9-3ff2-4a33-a07d-eaef990c4597,56.0,88847.0,1.0,0.0
46964b36-6a8c-4c73-bda5-06bb6433e213,35.0,136359.0,4.0,1.0
0890eb41-c053-41ff-95d8-bffc098e7afd,21.0,41441.0,30.0,0.0
a86a82e9-b4a7-4026-915d-72bb2d948034,42.0,127012.0,32.0,0.0
0552e4c7-96e4-478d-8dba-3372c1921f07,31.0,148906.0,3.0,1.0
3de71163-612a-425a-a3ef-792be39c6080,26.0,44677.0,5.0,1.0
fafcbc7b-d242-4730-b4d6-c42a85c7eded,43.0,57818.0,22.0,1.0
9f966019-c1eb-4e9d-a042-6cd9616603ea,19.0,31868.0,18.0,1.0
415c6de1-622f-467f-b39a-ce1654e84c1a,37.0,113591.0,7.0,1.0
895b71a6-581f-49a7-b879-32fb82a55107,45.0,97264.0,38.0,0.0
622f233e-956c-4ba8-9581-b7ce9c793054,24.0,103168.0,12.0,0.0
6ba2ce64-9c92-4b6a-b4ab-b23d5f3eb7f4,25.0,42043.0,0.0,1.0
9c87ab2f-80a3-42a5-8a77-bf63a0677875,52.0,101939.0,5.0,1.0
2924a955-a3a2-4557-b45e-9c6eb9421680,31.0,45732.0,6.0,1.0
f3c43259-2412-40a2-af21-5e795b15d278,34.0,85244.0,26.0,1.0
9c2a0584-c046-4bac-b852-2c8e355558a9,53.0,48526.0,14.0,0.0
438b3e88-9cf7-44b6-b599-ad0c24b9d09e,57.0,39340.0,33.0,1.0
ff3c0fb1-f596-4f70-8e91-7de9c447ccb5,21.0,134488.0,22.0,1.0
728268f1-a166-4798-adac-c909d41ec7b9,19.0,52394.0,23.0,0.0
ed24c45b-7294-48e9-9c59-4e7465bba1f8,23.0,128557.0,14.0,0.0
01d52161-9aa3-413e-bef8-cd6daf59e4f8,59.0,34102.0,34.0,0.0
196b9da9-6110-4c35-aa52-ea58e7a5ab50,21.0,131846.0,3.0,1.0
20345b94-1c55-42a5-b694-424e1351017d,46.0,49159.0,36.0,1.0
4a4c55ba-1a91-4ff9-a122-20677182f50e,35.0,95092.0,16.0,0.0
f73b8e0a-5da4-498f-a6ad-bbd931fded9a,43.0,36212.0,30.0,1.0
ba9fd212-281e-405c-96ac-7fe9702dd9b8,51.0,127360.0,37.0,1.0
c01d2e16-89b0-40b7-8a17-0a3afa7edd9e,27.0,67405.0,9.0,0.0
3c662c7a-b981-49da-a9b8-8a6876131c92,53.0,107061.0,26.0,0.0
cef44da2-8956-4e5d-b1b4-e3e6154c6df4,31.0,124296.0,5.0,0.0
b102ac82-b126-4087-9b65-7b646b2e9ae3,48.0,85186.0,5.0,1.0
eeefeb22-4de5-479a-acb7-ec078361aae2,32.0,74239.0,14.0,0.0
124a910c-8b93-4d90-8803-a945a303e8b8,25.0,140804.0,3.0,1.0
02357816-4f20-4dd7-8043-5b1ef1724e99,31.0,122993.0,39.0,1.0
177a92fe-d45d-4704-8d68-cb23aa95c409,40.0,143551.0,6.0,1.0
3073e470-e3fd-43ae-9ebb-eba898564409,57.0,40532.0,25.0,0.0
d96fdd0e-0873-4753-8892-3f47caa73e06,38.0,109054.0,30.0,0.0
7289b052-ba17-4a4e-b66d-5cd3d8b1b395,33.0,102012.0,1.0,0.0
d7bc58f0-5c39-4f7f-9537-d4cae7482a5b,35.0,147836.0,27.0,1.0
faaa8041-e9ab-49b3-bf1f-7cebcd1003ff,41.0,115279.0,12.0,0.0
2e5fa41d-c9bc-4ffe-9181-7de5898062e3,43.0,96540.0,17.0,0.0
ce06db98-5302-44c5-b33b-63b5b0ed2c77,42.0,138590.0,29.0,1.0
6b9fb463-da2b-4591-9575-d526361ade08,58.0,133021.0,10.0,1.0
50723aab-0891-478a-affb-ad88dd8bfd1c,46.0,33271.0,12.0,0.0
04e041c1-92f5-4cde-9639-cf233ea4bda3,32.0,75482.0,23.0,0.0
5a5aa9a6-5bcd-40a0-971c-75bfb4f0d3b2,18.0,30209.0,28.0,1.0
3c308fe1-d511-41cd-8e15-c0087f15392d,42.0,120999.0,4.0,1.0
905f166e-3b36-4de2-954f-c00a5f46a34d,24.0,35539.0,34.0,1.0
b87c1629-3ae0-4f5f-bd78-fade25d0dbf2,26.0,144841.0,18.0,0.0
e61cb5a7-7951-4f34-97cc-9c517488cf91,41.0,49977.0,12.0,0.0
ed9f2a19-a9b5-4a12-81ae-2df495c4337f,18.0,104142.0,4.0,1.0
08073de1-cbe9-45fd-b5bd-2bdf3025ae78,25.0,139920.0,13.0,0.0
ca8db1d3-8b0e-4992-8aee-d6b05963dbaa,41.0,129588.0,37.0,0.0
c724f53b-2cb9-4860-9744-2921e5ed9d02,28.0,98684.0,21.0,0.0
847cb3e7-6a4f-485e-a8b3-b74f5084f211,34.0,129072.0,8.0,1.0
339ebe99-34d0-490f-9a13-37448b56d342,25.0,35607.0,39.0,0.0
4597bc5a-2e8c-4102-b64e-bc1a156cb0c8,52.0,115122.0,25.0,1.0
ec16ceda-bf2f-4008-97f9-27177f70b445,52.0,124786.0,4.0,0.0
d901b41a-03e3-4e6a-95b1-a9aeb3a5bc83,50.0,81939.0,28.0,1.0
891b861c-f024-4b78-9f92-67986ed96366,22.0,48594.0,21.0,1.0
f819441b-785d-4440-a937-7a3ee7360786,59.0,88382.0,2.0,0.0
668d9dd5-7b72-4733-bb05-114d01c0842b,56.0,37399.0,27.0,0.0
0a8329fc-c9ab-44bc-90d8-ad5da15486ae,58.0,55117.0,37.0,1.0
6d8a8032-5ef9-41ae-bf70-72a74f333245,45.0,128662.0,13.0,1.0
97a497e1-41c6-45d3-b65e-9757e78d3a1e,24.0,63617.0,13.0,0.0
7fbcf7be-35dc-4d0a-b38f-b3f50111d320,26.0,37498.0,10.0,1.0
f92b3044-dc2c-4408-bd33-824e70b8ce51,25.0,132826.0,8.0,1.0
49a4dd99-8cfa-4223-8c0b-28758e327bae,29.0,147232.0,37.0,0.0
226f44af-c4bc-4cb9-89cb-42f5dba8d3e1,51.0,141077.0,5.0,0.0
edcdabdf-21f9-4d0d-945b-93e92c6ddefb,50.0,146519.0,0.0,0.0
c00c1150-027f-412e-bd63-d858043fc277,40.0,80624.0,24.0,0.0
2a196f50-461d-4829-b2c5-4c713e9fede3,41.0,39628.0,15.0,1.0
4bc91139-2e02-4995-bd6e-a1fa80a15cde,54.0,30329.0,14.0,0.0
bdcf1b76-638a-4b2c-9a6e-704d449b5434,52.0,68619.0,33.0,0.0
b424baed-efc6-4533-8c4c-289bd83dd419,57.0,37032.0,16.0,0.0
9179b31f-8e62-4c76-a856-9b48b5bc64d8,39.0,78094.0,2.0,0.0
ce1ef3ac-8dd1-42fc-b2aa-20a3d892b450,44.0,68034.0,2.0,1.0
91af27b6-5374-4a5b-93bb-052db8a1d621,52.0,132658.0,36.0,1.0
d1eaa37f-ef9e-4c8d-953a-299dbd8ef2b6,18.0,116158.0,16.0,0.0
06a4dfc2-ad67-4ba9-81ab-db10c8e7de92,52.0,85264.0,37.0,0.0
93561e0e-df9e-456f-b495-4074a73af3db,54.0,124120.0,0.0,0.0
9abd2f44-bd07-4c14-b61d-35526b8db46e,31.0,77850.0,6.0,0.0
0184ff18-3f4d-4b8e-96cf-19697bb574f8,20.0,34722.0,25.0,1.0
4cf1a704-c115-4932-abe0-6bea2fb634dd,18.0,47772.0,38.0,1.0
8b92630a-6ce9-430a-b2c6-953801cf2fd2,22.0,116105.0,18.0,1.0
78aadda2-4523-4708-9e22-3e6c280988a7,43.0,71679.0,29.0,1.0
01f6a6bd-833e-486a-8542-a1bd36bba7a7,31.0,98771.0,13.0,0.0
eaa61e66-8888-4b19-be19-b01a2b39c1e4,56.0,34576.0,12.0,1.0
b9a31d78-be0f-49bd-b982-727ac7f34706,44.0,56707.0,19.0,1.0
0139d3ed-805d-4a4e-a5ac-9a9ed0d2277c,26.0,129404.0,25.0,0.0
9bf88ad9-2c53-4f31-8fd2-1d1ead3f33d4,32.0,71632.0,26.0,1.0
378347f0-85c0-40ca-86c7-c5e2ce489973,32.0,71476.0,24.0,1.0
a0f25787-7744-443f-8693-7d37fb3ff3f9,43.0,147220.0,8.0,1.0
1ca76375-5172-4d16-b818-cddcb3e91f4a,59.0,60285.0,11.0,0.0
829c571b-a2dd-4bc7-8c86-e5d71fdd484e,30.0,54154.0,9.0,0.0
ede81738-1d05-48f9-a32d-e27e78d6ca3f,49.0,50054.0,5.0,0.0
764ad9a8-4d6c-45d3-9ed9-9c9bc3ab1335,56.0,47165.0,33.0,0.0
0db59baf-38d1-40bc-9243-026df65cff14,49.0,44439.0,18.0,1.0
3f5f5381-5fc4-42ae-83fc-1703bab9fda9,21.0,148211.0,5.0,1.0
1d08c9f4-de04-42d2-9882-d6cc9d4b7f0b,47.0,74518.0,1.0,0.0
055fed30-ddd8-4a11-a9d8-fcde89f38fa3,54.0,118051.0,14.0,0.0
95bc1b81-cd78-4e63-a7d0-4bc9d30f8c29,40.0,56962.0,16.0,0.0
a305bd5f-1149-45f7-919c-cbd9b79b9943,56.0,83934.0,15.0,1.0
c2aa2ae9-9e3f-4c40-8efd-6bcdf0ffc4cb,32.0,138085.0,27.0,1.0
aeea5001-a758-41cc-b01b-27046b0b5029,46.0,67763.0,20.0,0.0
cd605110-dc27-47be-af9b-e60cf6f8bc9b,53.0,146189.0,7.0,0.0
62ab2684-9093-4200-a98e-e2e73bfe2c14,30.0,140290.0,9.0,0.0
7fcfadaa-018a-414b-a315-931f5d782827,49.0,94094.0,9.0,0.0
4c927c28-9876-4daa-ac04-80dfeebeda0d,24.0,140814.0,9.0,0.0
de20ce21-7a56-40ca-8d70-bd4471bc27be,39.0,49464.0,8.0,0.0
cf7c838c-e845-44cc-a596-d629ef26229d,45.0,72036.0,27.0,0.0
d72d8701-2054-4505-8c8f-f8ac4cca5333,19.0,125949.0,23.0,0.0
6e25e745-c974-4751-b0d1-77ecab03e722,59.0,63270.0,18.0,1.0
2f8a142a-54d6-425b-88e4-a97c066e42d8,23.0,72299.0,32.0,0.0
9055d791-bece-4df1-8223-8cb236704f60,45.0,115805.0,3.0,1.0
ca97dfa4-a7d6-4f6b-a7ad-36914225e59d,45.0,61541.0,2.0,0.0
332ac3b5-021a-4912-9c61-66e6ed5743ec,37.0,103545.0,11.0,1.0
31087602-fbc0-4e33-86e5-0c496a382f16,47.0,112543.0,17.0,0.0
adb2ae8f-ec68-4f96-959e-e3746371986d,28.0,121998.0,22.0,0.0
813da23d-370e-4e48-b93a-e9d4a2fee401,45.0,107078.0,19.0,1.0
8ac8f008-8a6e-46e8-a840-3747308d7b39,42.0,112970.0,5.0,0.0
d58ac15d-8ab2-450f-b0b1-b6982ddb0f84,56.0,59765.0,33.0,1.0
d6692166-401d-41ce-89cf-ea5cb81777d4,50.0,53769.0,1.0,1.0
bb08f403-eea2-4952-9622-7c0b4f72872d,18.0,118001.0,29.0,1.0
273e00d1-2507-4565-ac57-9101c4776eb2,44.0,117404.0,8.0,0.0
5cc37561-c546-42ce-a087-5cd810964e9b,30.0,50156.0,26.0,1.0
906b08e0-331c-4dc6-8e2e-c4361d565c16,58.0,115836.0,33.0,0.0
01f29447-898d-45ae-b294-f69ef93d41ca,20.0,148706.0,39.0,1.0
1ea84da0-cadb-4783-8f17-05c0d6d27b33,56.0,80481.0,23.0,0.0
c19333af-577b-41a0-95e2-17d562c0f988,23.0,43435.0,16.0,1.0
319a94ae-fad1-43fd-9fb1-a69771603ffb,25.0,99650.0,28.0,1.0
0ca0335c-b5af-4caf-a195-081618fa829f,44.0,76336.0,35.0,0.0
78dc6520-049e-4c35-9210-89292d9667c2,26.0,66135.0,11.0,0.0
4e240492-57c9-4b52-8f64-a922d0b776fb,54.0,103631.0,30.0,0.0
abbcad17-90a1-4954-ae76-51e5bf2d36c8,50.0,67909.0,8.0,0.0
fb8428fa-ab1a-4f1d-9ff7-20b3850bfb9d,59.0,99487.0,18.0,0.0
15f0bd2d-afc8-4ab9-b4a2-344a85f4dcc8,41.0,51468.0,16.0,0.0
3488ed38-40cf-4c47-bebf-891cb68d12e2,32.0,122609.0,1.0,0.0
9b8193a1-d900-48c4-b34c-767860ec0a1f,49.0,77655.0,39.0,0.0
8822ee55-2edd-4685-8ccf-0d4eeee269de,49.0,64341.0,4.0,0.0
928c5362-2425-46e6-863d-c037762ec81c,41.0,141663.0,38.0,1.0
7431899b-eb68-43f1-a37a-66d375e24107,58.0,94182.0,15.0,1.0
19251734-6dc0-420e-aeb9-252d4f06a981,29.0,81786.0,16.0,1.0
809ebd45-be31-4691-8d14-7d13b090ad1d,56.0,98304.0,26.0,1.0
2bf7bd81-dcd6-4bb5-ac07-ad9d751335f2,19.0,133606.0,6.0,0.0
4886bd98-ba92-424f-9f46-681530fca10f,20.0,76514.0,7.0,1.0
c8e1e509-5ad2-41ba-8e57-dc32720a444c,54.0,63979.0,7.0,1.0
9bfc2d0a-a16e-4e44-bfe9-48e5ed0b4840,34.0,120887.0,22.0,1.0
daf59fb6-3300-4b75-9298-65150272313b,19.0,110981.0,31.0,0.0
7a9e5c0d-586b-4564-9f32-c697c5cb338c,19.0,85107.0,17.0,0.0
1e320e73-06d6-4fc2-8bb7-ae91f843206c,45.0,144119.0,37.0,1.0
5f88f995-5fe8-4e33-bde9-ec0cbd55d429,40.0,31160.0,11.0,1.0
5ac54a9a-2abf-4ac2-9d23-cac8d30b36fe,54.0,117897.0,14.0,1.0
2b05a390-1d50-4135-a034-4e3e577e555c,49.0,102577.0,27.0,0.0
8a4c1ffd-5874-4244-abee-bff84a01f165,50.0,114303.0,37.0,1.0
9e37bf75-35a2-46ca-a760-5dd023049fc5,18.0,40846.0,30.0,1.0
44a57608-01b9-459d-86e2-a6ba6a694e0c,36.0,134180.0,8.0,0.0
857694c0-de5a-4023-86b1-a0b7bf34f471,19.0,49924.0,7.0,1.0
6793bdb8-cdd4-490e-a0a3-e10440a4550f,43.0,141193.0,18.0,1.0
32b45fc9-1446-4dbb-8ea2-343783bb86bb,49.0,43882.0,7.0,1.0
4c549cd6-75e9-43ed-b812-d0fcf71a6829,23.0,110274.0,33.0,1.0
946152dc-c762-409f-8b72-ca1d4fad3341,49.0,116555.0,3.0,1.0
3e1ace08-d264-47f7-9408-02121ec43ec7,21.0,31095.0,30.0,1.0
385275ea-1a94-4622-b919-0c81b9dd82fe,28.0,134205.0,37.0,1.0
571521b6-3bc4-48de-96f5-764d30950ddd,34.0,70983.0,2.0,1.0
3b94865c-913c-4106-9d49-56dbb8da8e49,55.0,141215.0,34.0,0.0
b026ed7c-86fd-46c3-9e20-fd4f6b59e4c6,41.0,44123.0,18.0,1.0
43dbb4d4-abd0-495a-8714-ae68ed593c17,22.0,123668.0,28.0,1.0
237c354d-e186-47d0-b879-d55f932ec861,51.0,96615.0,9.0,1.0
d519b402-82d4-4ca0-bda6-f3b33133e6c6,23.0,125193.0,11.0,0.0
bb831398-38cc-4c12-a22e-9fb3e119136f,39.0,75278.0,29.0,1.0
8eacfcee-9d0d-4e77-921a-1c97901c0b28,28.0,127911.0,29.0,0.0
e524b90e-0d18-41b6-b314-f8b9bf90d8d3,33.0,120290.0,17.0,1.0
35f72fb4-2ab8-4b4d-b4b6-03b227711f13,50.0,81999.0,23.0,0.0
08a37947-ee37-42f3-9622-df4381d2cfa4,26.0,61153.0,31.0,0.0
0409449b-a976-4c52-8a3c-dcb73fc9f58c,23.0,48344.0,8.0,0.0
fd17defc-470a-4fca-8ad7-0354eba1fbde,33.0,129777.0,23.0,1.0
e6c4a987-ebcb-45a2-b47f-f884f20b5c2a,46.0,67656.0,25.0,1.0
8e722cf3-df1a-4e85-a0ec-c3161e04eca4,20.0,100515.0,2.0,0.0
c29ab56d-c678-4705-8a7f-1d53ef19c738,37.0,31212.0,22.0,1.0
5eb4fd67-5421-40ee-984a-5e5e3c7282a6,53.0,39001.0,10.0,0.0
3d3ac420-de6e-4816-9b74-bffc61a5c60e,36.0,108784.0,9.0,1.0
08f33981-ac64-4077-b6f4-f9efd3de5efa,43.0,128723.0,35.0,1.0
d06ccb77-217a-46e5-80d7-ef268fcb520a,20.0,111144.0,12.0,0.0
5ccf61f4-54cf-4d2c-8327-5c5a1742270f,36.0,66427.0,28.0,0.0
6ea27b70-31a8-4534-a478-ad1575b3ae45,37.0,61368.0,37.0,1.0
