primary_key,age,income,years_experience,target
452ad442-f131-4d55-943d-a4839a49e147,56.0,70794.0,12.0,0.0
a414b4ae-73e8-443a-8208-cbca66348803,46.0,109459.0,0.0,0.0
8f55c63a-17e9-4caa-bd76-00d2a0ecfd36,32.0,147932.0,13.0,0.0
2367fd1a-d1fe-4318-bf3b-2c8264826d1c,25.0,80192.0,28.0,1.0
4376f53f-b9fc-4cde-855e-42683a398f95,38.0,57703.0,2.0,0.0
5ef795af-fe0b-4c03-8c3c-590a327a1238,56.0,114193.0,23.0,1.0
19cd0c88-0abf-4f24-b39f-1d04c2a7e935,36.0,99165.0,0.0,0.0
8a337e48-9a92-4957-99bf-ed0d41416d45,40.0,97650.0,9.0,0.0
51d5b415-1e62-4739-8607-4ed2383dfed0,28.0,86516.0,12.0,0.0
4156bab8-6214-43b5-b666-dd0e89e026a6,28.0,129981.0,35.0,1.0
c956d246-1849-4c7f-8c4e-54218782d40c,41.0,131398.0,8.0,0.0
a18e5a02-2f9d-420d-bcb4-02181172915d,53.0,121110.0,13.0,0.0
3f4e1761-5ab5-4934-840f-8b6226a3a0be,57.0,127885.0,35.0,1.0
8696e6e2-9de8-4bf7-86d7-8bf8d9a89446,41.0,52257.0,9.0,0.0
10771f06-7460-4f4c-8abc-141a5cd95a50,20.0,130588.0,39.0,0.0
b05aa8e8-c59e-420d-94c0-3be982defe8f,39.0,133356.0,22.0,0.0
74b2e736-305c-423b-abc7-154d06f97439,19.0,113509.0,34.0,1.0
c65a356d-f737-4918-9b48-c33ade4471ca,41.0,121273.0,6.0,0.0
11731ced-d6e2-4eaa-951f-9eeeb77554f4,47.0,81672.0,34.0,0.0
cb4e05bd-cbe3-4781-a5be-30300a65665b,55.0,93308.0,1.0,1.0
063b4c1e-07e6-4f7b-b2e9-72e2d7d62fe4,19.0,107583.0,14.0,1.0
70dae43d-2b2c-40f8-919a-273957b2cd1f,38.0,149336.0,8.0,0.0
