primary_key,age,income,years_experience,target
567b49a2-7af9-41ba-8960-38e5dcae7f5c,56.0,70794.0,12.0,0.0
61beee74-3fa1-4668-8e96-1a1c35cd7760,46.0,109459.0,0.0,0.0
565c29a1-52a4-4019-b16e-33eb417de9f7,32.0,147932.0,13.0,0.0
240e7cdc-7acc-4fa6-91e8-a84124d7d684,25.0,80192.0,28.0,1.0
be534c48-e1ed-434a-8df7-e6e38d36254b,38.0,57703.0,2.0,0.0
357721de-f7b7-40c1-8e75-ed7641dc2c74,56.0,114193.0,23.0,1.0
2bbf9aa2-7cf5-4410-ac77-940b985630e2,36.0,99165.0,0.0,0.0
8ce41e5e-48bd-4902-aa4c-80af5147bbeb,40.0,97650.0,9.0,0.0
cff8dd58-5032-4ed8-bf27-b973730a0569,28.0,86516.0,12.0,0.0
bf2b8e3e-3e6d-4385-baff-101e9ee5be90,28.0,129981.0,35.0,1.0
c11a68a0-3684-495e-bfe2-2da9d76d29ac,41.0,131398.0,8.0,0.0
9935013c-e290-40a1-bf0c-a1b6977e2c71,53.0,121110.0,13.0,0.0
59ac2bec-92a7-40a7-bc95-54be7096e243,57.0,127885.0,35.0,1.0
cb6ccf39-e34f-49e5-a535-bf4edded0419,41.0,52257.0,9.0,0.0
fb2dade3-1411-4177-81ef-dddec1671a14,20.0,130588.0,39.0,0.0
631e7a80-757b-45c6-bf0e-a0e5bd4a1778,39.0,133356.0,22.0,0.0
a0357dfa-fce8-4ccf-b661-3c7ad18f6b39,19.0,113509.0,34.0,1.0
25a66155-b1ca-4069-8896-b55cae090424,41.0,121273.0,6.0,0.0
f2af6f39-fc73-462a-9e9f-e218d939140f,47.0,81672.0,34.0,0.0
7dd0134b-f62b-4efc-b2e2-9bb30d367f8b,55.0,93308.0,1.0,1.0
29cf4345-559b-4f40-bd10-331306a2c60f,19.0,107583.0,14.0,1.0
a6c71ee8-1662-4f8c-8f20-950fd31335ba,38.0,149336.0,8.0,0.0
981bbae5-08bc-4365-80d9-440567059f2d,50.0,52113.0,16.0,0.0
b2542ec6-de34-4aa9-acc1-8b9769337192,29.0,30694.0,38.0,0.0
0fcc2482-f88a-4e60-a67e-2e121e3370c9,39.0,45588.0,17.0,0.0
7d6b0ac2-9d54-4868-8eda-56f1561c6f9e,42.0,91756.0,14.0,1.0
21f1f94b-338f-4ed3-9829-a46c6dc051b9,44.0,94085.0,17.0,1.0
573d4a7f-0364-4b9b-bed0-4c472bb49d3f,59.0,141359.0,23.0,1.0
70b5113b-4f6a-43f4-b2f7-7722bc25e1bb,45.0,144384.0,22.0,0.0
a2d7fe75-4cf4-406e-9edd-d374d7ee9911,33.0,91142.0,11.0,1.0
15740c94-f9bb-43b1-b046-4f01b6abbe99,32.0,94373.0,22.0,1.0
0a4dc132-b08b-4edb-8acb-a7d9e9efd523,20.0,115603.0,20.0,0.0
69ab75a5-410d-4399-855c-d98fcdc65d4f,54.0,36704.0,25.0,0.0
921acbf5-e9e2-4948-a6da-906280611924,24.0,70136.0,7.0,0.0
ca48be49-dd17-4b7e-ba9c-60705c4c4663,38.0,97507.0,29.0,0.0
43649161-32f0-4b47-aab8-9e774fe764c6,26.0,77361.0,33.0,0.0
13dac4ac-0849-42f8-9211-9f482f2be4d1,56.0,88847.0,1.0,0.0
fdc38b26-e3b0-4fdb-8a16-474a5db44ae5,35.0,136359.0,4.0,1.0
f099e812-bc71-440b-a1f0-23f91dae0442,21.0,41441.0,30.0,0.0
25bab7c8-dbb1-4cc4-9eb4-e9a25a1db09f,42.0,127012.0,32.0,0.0
d5874f5e-4c96-4b91-9cfc-b9184b500b60,31.0,148906.0,3.0,1.0
d88bce17-88bc-4d98-aece-4abaea200315,26.0,44677.0,5.0,1.0
32ba6844-e2f0-4ab9-8bb4-57cd8cf85523,43.0,57818.0,22.0,1.0
c846b293-477c-4910-a288-3750e9d5becb,19.0,31868.0,18.0,1.0
cdd6df40-3586-42e9-809e-fc81fc530a11,37.0,113591.0,7.0,1.0
150e6aa0-bd4c-4045-bb79-96c71d1243c3,45.0,97264.0,38.0,0.0
426d3b54-50e1-40fd-88be-351ad5eda183,24.0,103168.0,12.0,0.0
e86fff1a-2d56-4896-a1ad-68f674fd9e86,25.0,42043.0,0.0,1.0
6d55cb29-fae8-4791-9220-e369584b9269,52.0,101939.0,5.0,1.0
ff811fb7-ff90-4a72-ac84-be561472f46f,31.0,45732.0,6.0,1.0
2d8b97dd-570a-47a3-a5ba-b2e835852c8c,34.0,85244.0,26.0,1.0
117607f5-007e-4f47-9652-72f96ac31bbc,53.0,48526.0,14.0,0.0
47bb7155-9969-4ec0-b886-048f207694c5,57.0,39340.0,33.0,1.0
71c3b35e-6408-4610-9e8f-3e19a03ef0fa,21.0,134488.0,22.0,1.0
b58059dc-697e-4f01-bf12-923dd07ec424,19.0,52394.0,23.0,0.0
125f7354-dc1f-4d86-9b4f-e875009c7a24,23.0,128557.0,14.0,0.0
12c1879f-9203-4145-93eb-72b3cc99e47d,59.0,34102.0,34.0,0.0
a62141e1-265a-4c1b-b8e3-5c9953070c0a,21.0,131846.0,3.0,1.0
b9a3e1f7-9caf-413a-9644-a16bab1e92f8,46.0,49159.0,36.0,1.0
e8552e8b-4726-4545-9052-e3a68d3fe2b5,35.0,95092.0,16.0,0.0
